"","t","date","dw","hour","dwh","total_electricity","cluster","outdoor_temp","cluster_hour","cluster_hour_int"
"14567",2017-08-29 22:00:00,2017-08-30,"3",0,48,0,"5",18.2675,"Cl_5_h_0","97"
"14568",2017-08-29 23:00:00,2017-08-30,"3",1,49,0.0284233430365902,"5",17.43125,"Cl_5_h_1","98"
"14569",2017-08-30 01:00:00,2017-08-30,"3",3,51,0,"5",16.05875,"Cl_5_h_3","114"
"14570",2017-08-30 02:00:00,2017-08-30,"3",4,52,0,"5",15.26625,"Cl_5_h_4","115"
"14571",2017-08-30 03:00:00,2017-08-30,"3",5,53,0.321906210504852,"5",15.085,"Cl_5_h_5","116"
"14572",2017-08-30 00:00:00,2017-08-30,"3",2,50,0,"5",16.64125,"Cl_5_h_2","109"
"14573",2017-08-30 05:00:00,2017-08-30,"3",7,55,0,"5",14.9975,"Cl_5_h_7","118"
"14574",2017-08-30 06:00:00,2017-08-30,"3",8,56,0.0173370203123081,"5",16.5225,"Cl_5_h_8","119"
"14575",2017-08-30 07:00:00,2017-08-30,"3",9,57,18.2261601978247,"5",18.83,"Cl_5_h_9","120"
"14576",2017-08-30 04:00:00,2017-08-30,"3",6,54,0,"5",14.79625,"Cl_5_h_6","117"
"14577",2017-08-30 09:00:00,2017-08-30,"3",11,59,41.9616855179108,"5",24.655,"Cl_5_h_11","100"
"14578",2017-08-30 10:00:00,2017-08-30,"3",12,60,44.3748429335981,"5",26.85125,"Cl_5_h_12","101"
"14579",2017-08-30 11:00:00,2017-08-30,"3",13,61,44.9184497488999,"5",28.4825,"Cl_5_h_13","102"
"14580",2017-08-30 12:00:00,2017-08-30,"3",14,62,47.4429700393009,"5",29.28125,"Cl_5_h_14","103"
"14581",2017-08-30 13:00:00,2017-08-30,"3",15,63,45.1549700903404,"5",29.525,"Cl_5_h_15","104"
"14582",2017-08-30 14:00:00,2017-08-30,"3",16,64,46.8532076010928,"5",29.37625,"Cl_5_h_16","105"
"14583",2017-08-30 15:00:00,2017-08-30,"3",17,65,45.3421333391596,"5",29.285,"Cl_5_h_17","106"
"14584",2017-08-30 16:00:00,2017-08-30,"3",18,66,44.271338159085,"5",28.58125,"Cl_5_h_18","107"
"14585",2017-08-30 17:00:00,2017-08-30,"3",19,67,43.6042350208795,"5",27.41875,"Cl_5_h_19","108"
"14586",2017-08-30 18:00:00,2017-08-30,"3",20,68,19.8033010067949,"5",25.83625,"Cl_5_h_20","110"
"14587",2017-08-30 19:00:00,2017-08-30,"3",21,69,19.741252525574,"5",24.7375,"Cl_5_h_21","111"
"14588",2017-08-30 20:00:00,2017-08-30,"3",22,70,17.3007621754375,"5",23.99,"Cl_5_h_22","112"
"14589",2017-08-30 08:00:00,2017-08-30,"3",10,58,17.02049975574,"5",21.86625,"Cl_5_h_10","99"
"14590",2017-08-30 21:00:00,2017-08-30,"3",23,71,0.0770100847899369,"5",23.44625,"Cl_5_h_23","113"
"14591",2017-08-30 23:00:00,2017-08-31,"4",1,73,0,"5",22.28125,"Cl_5_h_1","98"
"14592",2017-08-31 00:00:00,2017-08-31,"4",2,74,0,"5",21.72125,"Cl_5_h_2","109"
"14593",2017-08-31 01:00:00,2017-08-31,"4",3,75,0.0272878050425704,"5",20.8875,"Cl_5_h_3","114"
"14594",2017-08-30 22:00:00,2017-08-31,"4",0,72,0.0191655828270368,"5",22.8625,"Cl_5_h_0","97"
"14595",2017-08-31 03:00:00,2017-08-31,"4",5,77,0,"5",21.61875,"Cl_5_h_5","116"
"14596",2017-08-31 04:00:00,2017-08-31,"4",6,78,0,"5",21.735,"Cl_5_h_6","117"
"14597",2017-08-31 05:00:00,2017-08-31,"4",7,79,0,"5",21.54625,"Cl_5_h_7","118"
"14598",2017-08-31 02:00:00,2017-08-31,"4",4,76,0.0906780278706304,"5",21.0075,"Cl_5_h_4","115"
"14599",2017-08-31 07:00:00,2017-08-31,"4",9,81,21.029941902428,"5",22.11625,"Cl_5_h_9","120"
"14600",2017-08-31 08:00:00,2017-08-31,"4",10,82,16.1797108121727,"5",23.9725,"Cl_5_h_10","99"
"14601",2017-08-31 09:00:00,2017-08-31,"4",11,83,41.4144334701827,"5",25.66625,"Cl_5_h_11","100"
"14602",2017-08-31 06:00:00,2017-08-31,"4",8,80,0.087789532791461,"5",21.30375,"Cl_5_h_8","119"
"14603",2017-08-31 11:00:00,2017-08-31,"4",13,85,43.423132636149,"5",26.04125,"Cl_5_h_13","102"
"14604",2017-08-31 12:00:00,2017-08-31,"4",14,86,43.4010972383127,"5",26.2925,"Cl_5_h_14","103"
"14605",2017-08-31 13:00:00,2017-08-31,"4",15,87,42.1254640414993,"5",26.465,"Cl_5_h_15","104"
"14606",2017-08-31 14:00:00,2017-08-31,"4",16,88,36.7528108122415,"5",22.695,"Cl_5_h_16","105"
"14607",2017-08-31 15:00:00,2017-08-31,"4",17,89,37.508659303502,"5",20.01625,"Cl_5_h_17","106"
"14608",2017-08-31 16:00:00,2017-08-31,"4",18,90,36.5758317290806,"5",19.49375,"Cl_5_h_18","107"
"14609",2017-08-31 17:00:00,2017-08-31,"4",19,91,33.5918105456102,"5",18.65875,"Cl_5_h_19","108"
"14610",2017-08-31 18:00:00,2017-08-31,"4",20,92,15.7315908832678,"5",18.075,"Cl_5_h_20","110"
"14611",2017-08-31 19:00:00,2017-08-31,"4",21,93,14.4367365798399,"5",17.62,"Cl_5_h_21","111"
"14612",2017-08-31 20:00:00,2017-08-31,"4",22,94,14.6960426408577,"5",17.2475,"Cl_5_h_22","112"
"14613",2017-08-31 21:00:00,2017-08-31,"4",23,95,0,"5",16.8,"Cl_5_h_23","113"
"14614",2017-08-31 10:00:00,2017-08-31,"4",12,84,41.2262260477447,"5",26.2725,"Cl_5_h_12","101"
"14615",2017-08-31 22:00:00,2017-09-01,"5",0,96,0.109325248327255,"4",16.27125,"Cl_4_h_0","73"
"14616",2017-08-31 23:00:00,2017-09-01,"5",1,97,0.22337608171167,"4",15.88,"Cl_4_h_1","74"
"14617",2017-09-01 01:00:00,2017-09-01,"5",3,99,0,"4",15.035,"Cl_4_h_3","90"
"14618",2017-09-01 02:00:00,2017-09-01,"5",4,100,0.124119303436814,"4",14.565,"Cl_4_h_4","91"
"14619",2017-09-01 03:00:00,2017-09-01,"5",5,101,0,"4",14.05625,"Cl_4_h_5","92"
"14620",2017-09-01 04:00:00,2017-09-01,"5",6,102,0.303775293418544,"4",13.525,"Cl_4_h_6","93"
"14621",2017-09-01 05:00:00,2017-09-01,"5",7,103,0.224963423415058,"4",12.9925,"Cl_4_h_7","94"
"14622",2017-09-01 06:00:00,2017-09-01,"5",8,104,0,"4",13.1775,"Cl_4_h_8","95"
"14623",2017-09-01 07:00:00,2017-09-01,"5",9,105,8.15145927693738,"4",13.9725,"Cl_4_h_9","96"
"14624",2017-09-01 08:00:00,2017-09-01,"5",10,106,9.53494301045119,"4",15.45375,"Cl_4_h_10","75"
"14625",2017-09-01 09:00:00,2017-09-01,"5",11,107,30.6491751653659,"4",16.915,"Cl_4_h_11","76"
"14626",2017-09-01 10:00:00,2017-09-01,"5",12,108,31.3117817040009,"4",17.7175,"Cl_4_h_12","77"
"14627",2017-09-01 11:00:00,2017-09-01,"5",13,109,30.5414198693451,"4",17.86375,"Cl_4_h_13","78"
"14628",2017-09-01 12:00:00,2017-09-01,"5",14,110,31.1685707972394,"4",17.56125,"Cl_4_h_14","79"
"14629",2017-09-01 00:00:00,2017-09-01,"5",2,98,0.0858992289357647,"4",15.51,"Cl_4_h_2","85"
"14630",2017-09-01 14:00:00,2017-09-01,"5",16,112,29.9916936637164,"4",17.24125,"Cl_4_h_16","81"
"14631",2017-09-01 15:00:00,2017-09-01,"5",17,113,29.9163665259626,"4",16.85,"Cl_4_h_17","82"
"14632",2017-09-01 16:00:00,2017-09-01,"5",18,114,29.0521349409885,"4",16.44,"Cl_4_h_18","83"
"14633",2017-09-01 17:00:00,2017-09-01,"5",19,115,29.2846711103021,"4",16.22,"Cl_4_h_19","84"
"14634",2017-09-01 18:00:00,2017-09-01,"5",20,116,8.86266869749981,"4",15.7725,"Cl_4_h_20","86"
"14635",2017-09-01 19:00:00,2017-09-01,"5",21,117,10.0048162520117,"4",15.24,"Cl_4_h_21","87"
"14636",2017-09-01 20:00:00,2017-09-01,"5",22,118,9.63784047425908,"4",14.81625,"Cl_4_h_22","88"
"14637",2017-09-01 21:00:00,2017-09-01,"5",23,119,0.350899295374053,"4",14.73875,"Cl_4_h_23","89"
"14638",2017-09-01 13:00:00,2017-09-01,"5",15,111,30.4091818460855,"4",17.34375,"Cl_4_h_15","80"
"14639",2017-09-01 23:00:00,2017-09-02,"6",1,121,0.071518446642267,"7",13.8775,"Cl_7_h_1","146"
"14640",2017-09-02 00:00:00,2017-09-02,"6",2,122,0,"7",13.41,"Cl_7_h_2","157"
"14641",2017-09-02 01:00:00,2017-09-02,"6",3,123,0,"7",12.67875,"Cl_7_h_3","162"
"14642",2017-09-01 22:00:00,2017-09-02,"6",0,120,0.289867075363912,"7",14.4425,"Cl_7_h_0","145"
"14643",2017-09-02 03:00:00,2017-09-02,"6",5,125,0,"7",11.47375,"Cl_7_h_5","164"
"14644",2017-09-02 04:00:00,2017-09-02,"6",6,126,0,"7",11.0075,"Cl_7_h_6","165"
"14645",2017-09-02 05:00:00,2017-09-02,"6",7,127,0,"7",10.85,"Cl_7_h_7","166"
"14646",2017-09-02 06:00:00,2017-09-02,"6",8,128,0.0648091486592388,"7",11.67875,"Cl_7_h_8","167"
"14647",2017-09-02 07:00:00,2017-09-02,"6",9,129,0,"7",14.18,"Cl_7_h_9","168"
"14648",2017-09-02 08:00:00,2017-09-02,"6",10,130,0.133386281528954,"7",17.15,"Cl_7_h_10","147"
"14649",2017-09-02 09:00:00,2017-09-02,"6",11,131,0,"7",18.88,"Cl_7_h_11","148"
"14650",2017-09-02 10:00:00,2017-09-02,"6",12,132,0,"7",19.33875,"Cl_7_h_12","149"
"14651",2017-09-02 11:00:00,2017-09-02,"6",13,133,0.0684924991426926,"7",19.6425,"Cl_7_h_13","150"
"14652",2017-09-02 12:00:00,2017-09-02,"6",14,134,0.420821155859136,"7",19.43125,"Cl_7_h_14","151"
"14653",2017-09-02 13:00:00,2017-09-02,"6",15,135,0.154303895299429,"7",19.6475,"Cl_7_h_15","152"
"14654",2017-09-02 14:00:00,2017-09-02,"6",16,136,0.215333060173616,"7",19.55375,"Cl_7_h_16","153"
"14655",2017-09-02 15:00:00,2017-09-02,"6",17,137,0,"7",18.78375,"Cl_7_h_17","154"
"14656",2017-09-02 16:00:00,2017-09-02,"6",18,138,0.264347940754847,"7",17.94375,"Cl_7_h_18","155"
"14657",2017-09-02 17:00:00,2017-09-02,"6",19,139,0,"7",17.24625,"Cl_7_h_19","156"
"14658",2017-09-02 18:00:00,2017-09-02,"6",20,140,0,"7",16.485,"Cl_7_h_20","158"
"14659",2017-09-02 19:00:00,2017-09-02,"6",21,141,0,"7",15.2325,"Cl_7_h_21","159"
"14660",2017-09-02 20:00:00,2017-09-02,"6",22,142,0,"7",14.1075,"Cl_7_h_22","160"
"14661",2017-09-02 21:00:00,2017-09-02,"6",23,143,0,"7",12.87625,"Cl_7_h_23","161"
"14662",2017-09-02 02:00:00,2017-09-02,"6",4,124,0,"7",12.2675,"Cl_7_h_4","163"
"14663",2017-09-02 22:00:00,2017-09-03,"7",0,144,0,"7",11.9775,"Cl_7_h_0","145"
"14664",2017-09-03 00:00:00,2017-09-03,"7",2,146,0.025180129445115,"7",10.64,"Cl_7_h_2","157"
"14665",2017-09-03 01:00:00,2017-09-03,"7",3,147,0.150259761527376,"7",10.25375,"Cl_7_h_3","162"
"14666",2017-09-03 02:00:00,2017-09-03,"7",4,148,0.0427571513109075,"7",9.88,"Cl_7_h_4","163"
"14667",2017-09-02 23:00:00,2017-09-03,"7",1,145,0.13638247548831,"7",11.2475,"Cl_7_h_1","146"
"14668",2017-09-03 04:00:00,2017-09-03,"7",6,150,0,"7",8.9025,"Cl_7_h_6","165"
"14669",2017-09-03 05:00:00,2017-09-03,"7",7,151,0,"7",8.20125,"Cl_7_h_7","166"
"14670",2017-09-03 06:00:00,2017-09-03,"7",8,152,0.0529796438036633,"7",9.16375,"Cl_7_h_8","167"
"14671",2017-09-03 03:00:00,2017-09-03,"7",5,149,0,"7",9.455,"Cl_7_h_5","164"
"14672",2017-09-03 08:00:00,2017-09-03,"7",10,154,0.94850830838153,"7",14.185,"Cl_7_h_10","147"
"14673",2017-09-03 09:00:00,2017-09-03,"7",11,155,0.160160366323537,"7",16.23375,"Cl_7_h_11","148"
"14674",2017-09-03 10:00:00,2017-09-03,"7",12,156,0,"7",17.41375,"Cl_7_h_12","149"
"14675",2017-09-03 11:00:00,2017-09-03,"7",13,157,0,"7",18.55,"Cl_7_h_13","150"
"14676",2017-09-03 12:00:00,2017-09-03,"7",14,158,0.176135342943078,"7",18.95,"Cl_7_h_14","151"
"14677",2017-09-03 13:00:00,2017-09-03,"7",15,159,0.387061390410988,"7",18.65125,"Cl_7_h_15","152"
"14678",2017-09-03 14:00:00,2017-09-03,"7",16,160,0,"7",18.54625,"Cl_7_h_16","153"
"14679",2017-09-03 15:00:00,2017-09-03,"7",17,161,0,"7",18.98,"Cl_7_h_17","154"
"14680",2017-09-03 16:00:00,2017-09-03,"7",18,162,0,"7",18.35125,"Cl_7_h_18","155"
"14681",2017-09-03 17:00:00,2017-09-03,"7",19,163,0,"7",16.96125,"Cl_7_h_19","156"
"14682",2017-09-03 18:00:00,2017-09-03,"7",20,164,0,"7",15.49,"Cl_7_h_20","158"
"14683",2017-09-03 19:00:00,2017-09-03,"7",21,165,0,"7",14.1075,"Cl_7_h_21","159"
"14684",2017-09-03 07:00:00,2017-09-03,"7",9,153,0,"7",11.37875,"Cl_7_h_9","168"
"14685",2017-09-03 21:00:00,2017-09-03,"7",23,167,0.0909698225509855,"7",11.62125,"Cl_7_h_23","161"
"14686",2017-09-03 20:00:00,2017-09-03,"7",22,166,1.2797423755671,"7",12.85125,"Cl_7_h_22","160"
"14687",2017-09-03 23:00:00,2017-09-04,"1",1,1,0,"4",10.13375,"Cl_4_h_1","74"
"14688",2017-09-04 00:00:00,2017-09-04,"1",2,2,0.118935865383357,"4",9.655,"Cl_4_h_2","85"
"14689",2017-09-04 01:00:00,2017-09-04,"1",3,3,0,"4",8.7975,"Cl_4_h_3","90"
"14690",2017-09-03 22:00:00,2017-09-04,"1",0,0,0.0635059957526719,"4",10.67875,"Cl_4_h_0","73"
"14691",2017-09-04 03:00:00,2017-09-04,"1",5,5,0,"4",7.70875,"Cl_4_h_5","92"
"14692",2017-09-04 04:00:00,2017-09-04,"1",6,6,0.0670006104017039,"4",7.5975,"Cl_4_h_6","93"
"14693",2017-09-04 05:00:00,2017-09-04,"1",7,7,0,"4",7.39375,"Cl_4_h_7","94"
"14694",2017-09-04 02:00:00,2017-09-04,"1",4,4,0.0488615429445379,"4",8.175,"Cl_4_h_4","91"
"14695",2017-09-04 07:00:00,2017-09-04,"1",9,9,9.08333603716174,"4",11.6025,"Cl_4_h_9","96"
"14696",2017-09-04 08:00:00,2017-09-04,"1",10,10,10.2874596762678,"4",14.90375,"Cl_4_h_10","75"
"14697",2017-09-04 09:00:00,2017-09-04,"1",11,11,31.9764889778701,"4",17.7875,"Cl_4_h_11","76"
"14698",2017-09-04 06:00:00,2017-09-04,"1",8,8,0,"4",8.865,"Cl_4_h_8","95"
"14699",2017-09-04 11:00:00,2017-09-04,"1",13,13,32.8884929574526,"4",20.01375,"Cl_4_h_13","78"
"14700",2017-09-04 12:00:00,2017-09-04,"1",14,14,32.6622447589738,"4",20.52125,"Cl_4_h_14","79"
"14701",2017-09-04 13:00:00,2017-09-04,"1",15,15,36.136328913104,"4",20.72,"Cl_4_h_15","80"
"14702",2017-09-04 14:00:00,2017-09-04,"1",16,16,33.4650637161194,"4",20.65125,"Cl_4_h_16","81"
"14703",2017-09-04 15:00:00,2017-09-04,"1",17,17,34.1118633729974,"4",20.4725,"Cl_4_h_17","82"
"14704",2017-09-04 16:00:00,2017-09-04,"1",18,18,33.1318147565952,"4",20.05875,"Cl_4_h_18","83"
"14705",2017-09-04 17:00:00,2017-09-04,"1",19,19,31.4842381977802,"4",19.21,"Cl_4_h_19","84"
"14706",2017-09-04 18:00:00,2017-09-04,"1",20,20,12.951182211099,"4",17.40125,"Cl_4_h_20","86"
"14707",2017-09-04 19:00:00,2017-09-04,"1",21,21,12.3902796680034,"4",15.68125,"Cl_4_h_21","87"
"14708",2017-09-04 20:00:00,2017-09-04,"1",22,22,11.64333208407,"4",13.95375,"Cl_4_h_22","88"
"14709",2017-09-04 21:00:00,2017-09-04,"1",23,23,0.0494859748473276,"4",12.83,"Cl_4_h_23","89"
"14710",2017-09-04 10:00:00,2017-09-04,"1",12,12,32.1191091969874,"4",19.34125,"Cl_4_h_12","77"
"14711",2017-09-04 22:00:00,2017-09-05,"2",0,24,0.0613323086544919,"4",12.07125,"Cl_4_h_0","73"
"14712",2017-09-05 00:00:00,2017-09-05,"2",2,26,0.0372318672141373,"4",9.2925,"Cl_4_h_2","85"
"14713",2017-09-05 01:00:00,2017-09-05,"2",3,27,0.0628024515392556,"4",8.9,"Cl_4_h_3","90"
"14714",2017-09-05 02:00:00,2017-09-05,"2",4,28,0.0345685474183862,"4",8.90125,"Cl_4_h_4","91"
"14715",2017-09-05 03:00:00,2017-09-05,"2",5,29,0,"4",8.6425,"Cl_4_h_5","92"
"14716",2017-09-05 04:00:00,2017-09-05,"2",6,30,0.141623309827554,"4",8.17375,"Cl_4_h_6","93"
"14717",2017-09-05 05:00:00,2017-09-05,"2",7,31,0.0649917590497786,"4",8.1475,"Cl_4_h_7","94"
"14718",2017-09-05 06:00:00,2017-09-05,"2",8,32,0,"4",9.935,"Cl_4_h_8","95"
"14719",2017-09-05 07:00:00,2017-09-05,"2",9,33,8.50858283050183,"4",12.8025,"Cl_4_h_9","96"
"14720",2017-09-05 08:00:00,2017-09-05,"2",10,34,9.78845549050772,"4",16.62,"Cl_4_h_10","75"
"14721",2017-09-05 09:00:00,2017-09-05,"2",11,35,32.0098657089135,"4",19.2525,"Cl_4_h_11","76"
"14722",2017-09-05 10:00:00,2017-09-05,"2",12,36,32.527743698738,"4",20.94125,"Cl_4_h_12","77"
"14723",2017-09-05 11:00:00,2017-09-05,"2",13,37,33.1248985692701,"4",21.77125,"Cl_4_h_13","78"
"14724",2017-09-04 23:00:00,2017-09-05,"2",1,25,0,"4",10.835,"Cl_4_h_1","74"
"14725",2017-09-05 13:00:00,2017-09-05,"2",15,39,35.4945166790138,"4",22.375,"Cl_4_h_15","80"
"14726",2017-09-05 14:00:00,2017-09-05,"2",16,40,35.006786570683,"4",22.45875,"Cl_4_h_16","81"
"14727",2017-09-05 15:00:00,2017-09-05,"2",17,41,35.1431281265662,"4",22.475,"Cl_4_h_17","82"
"14728",2017-09-05 16:00:00,2017-09-05,"2",18,42,35.5846540814228,"4",21.99125,"Cl_4_h_18","83"
"14729",2017-09-05 17:00:00,2017-09-05,"2",19,43,32.6931292181721,"4",20.40375,"Cl_4_h_19","84"
"14730",2017-09-05 18:00:00,2017-09-05,"2",20,44,12.3830441332192,"4",18.22,"Cl_4_h_20","86"
"14731",2017-09-05 19:00:00,2017-09-05,"2",21,45,13.4567215310726,"4",16.5925,"Cl_4_h_21","87"
"14732",2017-09-05 20:00:00,2017-09-05,"2",22,46,12.9291564049138,"4",15.5825,"Cl_4_h_22","88"
"14733",2017-09-05 21:00:00,2017-09-05,"2",23,47,0.0892673680911221,"4",15.01,"Cl_4_h_23","89"
"14734",2017-09-05 12:00:00,2017-09-05,"2",14,38,34.8445086442662,"4",22.17375,"Cl_4_h_14","79"
"14735",2017-09-05 23:00:00,2017-09-06,"3",1,49,0.152228860615949,"4",14.47,"Cl_4_h_1","74"
"14736",2017-09-06 00:00:00,2017-09-06,"3",2,50,0.0475402629007469,"4",13.5775,"Cl_4_h_2","85"
"14737",2017-09-06 01:00:00,2017-09-06,"3",3,51,0.033576550446741,"4",13.17125,"Cl_4_h_3","90"
"14738",2017-09-05 22:00:00,2017-09-06,"3",0,48,0.115117339020191,"4",14.96,"Cl_4_h_0","73"
"14739",2017-09-06 03:00:00,2017-09-06,"3",5,53,0.0824284047592478,"4",13.3025,"Cl_4_h_5","92"
"14740",2017-09-06 04:00:00,2017-09-06,"3",6,54,0,"4",13.75125,"Cl_4_h_6","93"
"14741",2017-09-06 05:00:00,2017-09-06,"3",7,55,0,"4",14.13,"Cl_4_h_7","94"
"14742",2017-09-06 06:00:00,2017-09-06,"3",8,56,0,"4",14.62,"Cl_4_h_8","95"
"14743",2017-09-06 07:00:00,2017-09-06,"3",9,57,7.13583946121349,"4",15.41625,"Cl_4_h_9","96"
"14744",2017-09-06 08:00:00,2017-09-06,"3",10,58,7.59493110051835,"4",16.425,"Cl_4_h_10","75"
"14745",2017-09-06 09:00:00,2017-09-06,"3",11,59,28.7587826232686,"4",16.905,"Cl_4_h_11","76"
"14746",2017-09-06 10:00:00,2017-09-06,"3",12,60,30.6120263033802,"4",17.29375,"Cl_4_h_12","77"
"14747",2017-09-06 11:00:00,2017-09-06,"3",13,61,30.4646702975499,"4",18.425,"Cl_4_h_13","78"
"14748",2017-09-06 12:00:00,2017-09-06,"3",14,62,31.1249178902698,"4",19.43,"Cl_4_h_14","79"
"14749",2017-09-06 13:00:00,2017-09-06,"3",15,63,31.823449097647,"4",20.5,"Cl_4_h_15","80"
"14750",2017-09-06 14:00:00,2017-09-06,"3",16,64,32.6298533877776,"4",21.0425,"Cl_4_h_16","81"
"14751",2017-09-06 02:00:00,2017-09-06,"3",4,52,0,"4",13.1675,"Cl_4_h_4","91"
"14752",2017-09-06 16:00:00,2017-09-06,"3",18,66,31.8112833477716,"4",17.6725,"Cl_4_h_18","83"
"14753",2017-09-06 17:00:00,2017-09-06,"3",19,67,28.7267569482989,"4",17.5175,"Cl_4_h_19","84"
"14754",2017-09-06 18:00:00,2017-09-06,"3",20,68,9.31226784534129,"4",16.52875,"Cl_4_h_20","86"
"14755",2017-09-06 19:00:00,2017-09-06,"3",21,69,10.5962436612833,"4",15.48375,"Cl_4_h_21","87"
"14756",2017-09-06 20:00:00,2017-09-06,"3",22,70,10.5076833537586,"4",14.67875,"Cl_4_h_22","88"
"14757",2017-09-06 21:00:00,2017-09-06,"3",23,71,0.0223036888521962,"4",14.34125,"Cl_4_h_23","89"
"14758",2017-09-06 15:00:00,2017-09-06,"3",17,65,32.5262770848263,"4",19.09875,"Cl_4_h_17","82"
"14759",2017-09-06 22:00:00,2017-09-07,"4",0,72,0,"4",14.34875,"Cl_4_h_0","73"
"14760",2017-09-06 23:00:00,2017-09-07,"4",1,73,0.182891187407521,"4",14.185,"Cl_4_h_1","74"
"14761",2017-09-07 01:00:00,2017-09-07,"4",3,75,0,"4",13.14,"Cl_4_h_3","90"
"14762",2017-09-07 02:00:00,2017-09-07,"4",4,76,0.0809430781915394,"4",12.58875,"Cl_4_h_4","91"
"14763",2017-09-07 03:00:00,2017-09-07,"4",5,77,0.105685420954114,"4",12.29875,"Cl_4_h_5","92"
"14764",2017-09-07 00:00:00,2017-09-07,"4",2,74,0.213451471002058,"4",13.6175,"Cl_4_h_2","85"
"14765",2017-09-07 05:00:00,2017-09-07,"4",7,79,0.0825373060424425,"4",11.845,"Cl_4_h_7","94"
"14766",2017-09-07 06:00:00,2017-09-07,"4",8,80,0.034324164752955,"4",12.1175,"Cl_4_h_8","95"
"14767",2017-09-07 07:00:00,2017-09-07,"4",9,81,4.50751872419277,"4",12.79375,"Cl_4_h_9","96"
"14768",2017-09-07 08:00:00,2017-09-07,"4",10,82,6.59068458008455,"4",14.09375,"Cl_4_h_10","75"
"14769",2017-09-07 09:00:00,2017-09-07,"4",11,83,26.2622524566039,"4",15.26625,"Cl_4_h_11","76"
"14770",2017-09-07 10:00:00,2017-09-07,"4",12,84,28.3278500306663,"4",16.19875,"Cl_4_h_12","77"
"14771",2017-09-07 11:00:00,2017-09-07,"4",13,85,27.2574809589997,"4",16.4025,"Cl_4_h_13","78"
"14772",2017-09-07 12:00:00,2017-09-07,"4",14,86,26.5689194994857,"4",16.145,"Cl_4_h_14","79"
"14773",2017-09-07 13:00:00,2017-09-07,"4",15,87,26.9798760935153,"4",16.24,"Cl_4_h_15","80"
"14774",2017-09-07 14:00:00,2017-09-07,"4",16,88,27.5709789993112,"4",16.1725,"Cl_4_h_16","81"
"14775",2017-09-07 15:00:00,2017-09-07,"4",17,89,28.740853823616,"4",16.12875,"Cl_4_h_17","82"
"14776",2017-09-07 16:00:00,2017-09-07,"4",18,90,27.112130827828,"4",16.21375,"Cl_4_h_18","83"
"14777",2017-09-07 17:00:00,2017-09-07,"4",19,91,27.0983405780118,"4",16.0525,"Cl_4_h_19","84"
"14778",2017-09-07 18:00:00,2017-09-07,"4",20,92,7.941713489171,"4",15.33375,"Cl_4_h_20","86"
"14779",2017-09-07 19:00:00,2017-09-07,"4",21,93,7.85612776346781,"4",14.97625,"Cl_4_h_21","87"
"14780",2017-09-07 20:00:00,2017-09-07,"4",22,94,7.42527747535086,"4",14.79875,"Cl_4_h_22","88"
"14781",2017-09-07 21:00:00,2017-09-07,"4",23,95,0.301651157515766,"4",14.39,"Cl_4_h_23","89"
"14782",2017-09-07 04:00:00,2017-09-07,"4",6,78,0.0875868870840994,"4",11.8675,"Cl_4_h_6","93"
"14783",2017-09-07 22:00:00,2017-09-08,"5",0,96,0,"4",14.0225,"Cl_4_h_0","73"
"14784",2017-09-07 23:00:00,2017-09-08,"5",1,97,0,"4",13.66,"Cl_4_h_1","74"
"14785",2017-09-08 01:00:00,2017-09-08,"5",3,99,0.0551908093865781,"4",12.43375,"Cl_4_h_3","90"
"14786",2017-09-08 02:00:00,2017-09-08,"5",4,100,0.0600922488590524,"4",11.56375,"Cl_4_h_4","91"
"14787",2017-09-08 03:00:00,2017-09-08,"5",5,101,0,"4",11.3475,"Cl_4_h_5","92"
"14788",2017-09-08 00:00:00,2017-09-08,"5",2,98,0,"4",13.21625,"Cl_4_h_2","85"
"14789",2017-09-08 05:00:00,2017-09-08,"5",7,103,0.165097168033619,"4",12.33625,"Cl_4_h_7","94"
"14790",2017-09-08 06:00:00,2017-09-08,"5",8,104,0.300179568851254,"4",12.665,"Cl_4_h_8","95"
"14791",2017-09-08 07:00:00,2017-09-08,"5",9,105,4.05391552768423,"4",13.18875,"Cl_4_h_9","96"
"14792",2017-09-08 04:00:00,2017-09-08,"5",6,102,0,"4",11.825,"Cl_4_h_6","93"
"14793",2017-09-08 09:00:00,2017-09-08,"5",11,107,23.9594209888121,"4",15.095,"Cl_4_h_11","76"
"14794",2017-09-08 10:00:00,2017-09-08,"5",12,108,24.9276699457129,"4",15.815,"Cl_4_h_12","77"
"14795",2017-09-08 11:00:00,2017-09-08,"5",13,109,24.6514129960651,"4",16.5925,"Cl_4_h_13","78"
"14796",2017-09-08 12:00:00,2017-09-08,"5",14,110,24.6405289738837,"4",17.45125,"Cl_4_h_14","79"
"14797",2017-09-08 13:00:00,2017-09-08,"5",15,111,24.3545188969268,"4",17.55,"Cl_4_h_15","80"
"14798",2017-09-08 14:00:00,2017-09-08,"5",16,112,24.5780348310236,"4",16.94375,"Cl_4_h_16","81"
"14799",2017-09-08 15:00:00,2017-09-08,"5",17,113,25.5266625408303,"4",16.6075,"Cl_4_h_17","82"
"14800",2017-09-08 16:00:00,2017-09-08,"5",18,114,24.9863975314521,"4",16.58875,"Cl_4_h_18","83"
"14801",2017-09-08 17:00:00,2017-09-08,"5",19,115,24.4606722467603,"4",16.2125,"Cl_4_h_19","84"
